CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,PaperlessBilling,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SupportTickets,LastLoginDays,FeatureUsageCount,CompanySize,Industry,Churn,ticket_text,ticket_sentiment
6153-XXXXX,Male,1,No,No,46,71.97,3310.62,One year,Electronic check,No,No,No phone service,DSL,No,Yes,No,No internet service,Yes,Yes,0,2,6,Large (251-1000),Manufacturing,No,I have a question about our API integration is failing. Can someone help?,0.0
6154-XXXXX,Male,0,No,Yes,1,102.98,102.98,Two year,Mailed check,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,No internet service,2,10,8,Large (251-1000),Finance,No,The integration with dashboard works perfectly. performance has been very slow lately,0.10333333333333329
6155-XXXXX,Male,0,Yes,Yes,33,76.77,2533.41,Two year,Bank transfer (automatic),Yes,Yes,No,No,No,No,Yes,No,No,Yes,0,4,8,Medium (51-250),Finance,No,I am very frustrated with the service. we can't add new team members,-0.3868181818181818
6156-XXXXX,Male,0,Yes,No,38,99.34,3774.92,Month-to-month,Electronic check,No,Yes,Yes,No,No internet service,No internet service,Yes,Yes,Yes,No internet service,5,0,7,Medium (51-250),Media,No,I've been experiencing the reports are not loading properly for weeks. Very disappointing.,-0.39
6157-XXXXX,Male,0,No,No,15,73.66,1104.9,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,1,24,6,Small (10-50),Education,Yes,We are considering switching to a competitor because we need SSO integration for security,0.0
6158-XXXXX,Male,0,No,No,34,63.47,2157.98,Two year,Mailed check,No,Yes,Yes,DSL,No internet service,No,No,No,No internet service,No internet service,0,5,9,Medium (51-250),Finance,No,Our team is very satisfied with the service. the reports are not loading properly,0.325
6159-XXXXX,Female,0,Yes,No,28,84.38,2362.64,Two year,Bank transfer (automatic),No,Yes,No,DSL,Yes,No,No,Yes,No,Yes,1,9,3,Enterprise (1000+),Consulting,No,We are considering switching to a competitor because login issues affecting the whole team,0.2
6160-XXXXX,Female,0,Yes,Yes,40,47.04,1881.6,Month-to-month,Electronic check,Yes,Yes,Yes,DSL,No,Yes,No,No,No,Yes,1,3,7,Large (251-1000),Consulting,Yes,We need assistance with our API integration is failing. Please advise.,0.0
6161-XXXXX,Female,0,No,No,20,110.58,2211.6,Two year,Electronic check,Yes,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No,No,1,6,8,Large (251-1000),Finance,No,I noticed we can't add new team members. Is this expected behavior?,0.018181818181818174
6162-XXXXX,Male,0,Yes,No,65,109.52,7118.8,Two year,Electronic check,Yes,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,0,2,8,Enterprise (1000+),Manufacturing,No,The new data export update is fantastic. the reports are not loading properly,0.1787878787878788
6163-XXXXX,Female,0,Yes,Yes,46,25.56,1175.76,Month-to-month,Electronic check,Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,1,23,7,Micro (<10),Healthcare,No,Extremely poor experience. the data export feature is missing I want a refund.,-0.30000000000000004
6164-XXXXX,Female,1,No,No,45,110.39,4967.55,Month-to-month,Bank transfer (automatic),Yes,No,No phone service,Fiber optic,No,No,No,No internet service,Yes,No internet service,1,1,3,Medium (51-250),Technology,No,I noticed email notifications are not working. Is this expected behavior?,-0.1
6165-XXXXX,Female,0,No,No,59,36.53,2155.27,Two year,Mailed check,Yes,Yes,No,DSL,No internet service,Yes,No,No,No,Yes,0,6,6,Small (10-50),Media,No,I noticed the data export feature is missing. Is this expected behavior?,-0.15000000000000002
6166-XXXXX,Female,1,Yes,No,1,86.72,86.72,One year,Bank transfer (automatic),Yes,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,2,2,6,Small (10-50),Education,No,We would like to upgrade our plan. the dashboard keeps showing wrong data,-0.5
6167-XXXXX,Male,0,Yes,No,19,100.97,1918.43,One year,Bank transfer (automatic),No,Yes,No,Fiber optic,No,No,No,No,No,No internet service,0,12,9,Small (10-50),Retail,No,We've been using this for the reports are not loading properly and it's been excellent.,0.5
6168-XXXXX,Male,0,Yes,Yes,13,42.49,552.37,Two year,Electronic check,Yes,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,1,13,8,Medium (51-250),Retail,No,I have a question about the analytics don't match our internal numbers. Can someone help?,0.0
6169-XXXXX,Female,0,Yes,No,45,29.57,1330.65,Two year,Credit card (automatic),Yes,Yes,No phone service,DSL,No,No,Yes,No,Yes,No internet service,2,6,10,Medium (51-250),Retail,No,I need to add more users to our account. our API integration is failing,0.5
6170-XXXXX,Female,0,No,No,24,94.25,2262.0,Month-to-month,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No internet service,2,23,5,Small (10-50),Finance,No,Your customer support is terrible. billing charged us twice this month No one is helping me.,-1.0
6171-XXXXX,Male,0,Yes,No,51,62.71,3198.21,Month-to-month,Electronic check,Yes,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,No,3,3,1,Medium (51-250),Technology,No,The notifications feature is broken. email notifications are not working Fix it or I'm leaving.,-0.4
6172-XXXXX,Male,0,Yes,No,68,67.16,4566.88,Two year,Bank transfer (automatic),Yes,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No internet service,2,2,6,Large (251-1000),Real Estate,No,We would like to upgrade our plan. login issues affecting the whole team,0.2
6173-XXXXX,Male,1,No,No,27,94.82,2560.14,Month-to-month,Mailed check,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,1,4,5,Micro (<10),Technology,No,I need to add more users to our account. we can't add new team members,0.3181818181818182
6174-XXXXX,Male,0,No,No,24,43.76,1050.24,Month-to-month,Mailed check,Yes,Yes,No,DSL,Yes,No,No,No,No,Yes,2,8,6,Small (10-50),Healthcare,Yes,I regret signing up. the data export feature is missing The platform keeps crashing.,-0.2
6175-XXXXX,Female,0,Yes,Yes,35,28.01,980.35,Two year,Mailed check,Yes,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,0,5,5,Enterprise (1000+),Finance,No,Thank you for the quick response on billing charged us twice this month. Much appreciated.,0.26666666666666666
6176-XXXXX,Female,0,Yes,No,35,114.5,4007.5,One year,Mailed check,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,1,14,7,Medium (51-250),Retail,No,Great product! performance has been very slow lately We love using it.,0.36999999999999994
6177-XXXXX,Male,0,No,No,26,88.57,2302.82,Month-to-month,Mailed check,Yes,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No internet service,1,7,5,Enterprise (1000+),Media,No,The integration with user management works perfectly. the analytics don't match our internal numbers,0.5
6178-XXXXX,Male,0,No,Yes,25,83.79,2094.75,Month-to-month,Mailed check,No,Yes,No,DSL,Yes,No,No,No,No,No,1,16,9,Micro (<10),Real Estate,No,The integration feature could be improved. the reports are not loading properly,0.0
6179-XXXXX,Male,0,No,Yes,27,51.71,1396.17,Two year,Mailed check,Yes,No,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No,1,18,6,Medium (51-250),Finance,No,Great product! performance has been very slow lately We love using it.,0.36999999999999994
6180-XXXXX,Male,0,Yes,Yes,35,118.32,4141.2,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,1,11,7,Micro (<10),Education,Yes,The automation feature could be improved. we need SSO integration for security,0.0
6181-XXXXX,Female,0,No,No,32,40.62,1299.84,Month-to-month,Electronic check,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No,No internet service,1,7,7,Micro (<10),Other,Yes,The data export feature could be improved. our API integration is failing,0.0
6182-XXXXX,Female,0,Yes,Yes,33,36.15,1192.95,Two year,Electronic check,No,Yes,No,DSL,No,No,No internet service,No,Yes,No,1,5,7,Micro (<10),Other,No,Great product! we need SSO integration for security We love using it.,0.75
6183-XXXXX,Female,0,Yes,No,21,50.24,1055.04,Two year,Mailed check,No,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,1,15,10,Small (10-50),Real Estate,No,The integration with dashboard works perfectly. the data export feature is missing,0.4
6184-XXXXX,Male,0,No,No,46,92.51,4255.46,Month-to-month,Mailed check,Yes,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,1,2,7,Medium (51-250),Other,No,I need to add more users to our account. we can't add new team members,0.3181818181818182
6185-XXXXX,Female,0,No,No,35,42.07,1472.45,One year,Mailed check,Yes,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,0,3,3,Large (251-1000),Consulting,No,The mobile feature could be improved. the analytics don't match our internal numbers,0.0
6186-XXXXX,Female,0,Yes,Yes,16,49.68,794.88,Month-to-month,Bank transfer (automatic),No,Yes,No,No,No,No internet service,No,No,No,Yes,1,0,6,Small (10-50),Manufacturing,No,The integration feature could be improved. the dashboard keeps showing wrong data,-0.5
6187-XXXXX,Male,0,Yes,No,54,71.48,3859.92,Month-to-month,Electronic check,Yes,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,0,0,4,Small (10-50),Manufacturing,No,We need assistance with login issues affecting the whole team. Please advise.,0.2
6188-XXXXX,Female,0,No,No,64,83.57,5348.48,Two year,Bank transfer (automatic),Yes,Yes,Yes,No,Yes,No,Yes,Yes,No internet service,No internet service,1,21,6,Enterprise (1000+),Education,No,I noticed we can't add new team members. Is this expected behavior?,0.018181818181818174
6189-XXXXX,Female,0,Yes,No,28,33.25,931.0,Month-to-month,Mailed check,No,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,Yes,1,2,8,Enterprise (1000+),Healthcare,No,I noticed performance has been very slow lately. Is this expected behavior?,-0.26333333333333336
6190-XXXXX,Female,0,Yes,Yes,38,84.04,3193.52,One year,Mailed check,Yes,Yes,Yes,No,No internet service,No,Yes,No,Yes,No internet service,0,7,7,Medium (51-250),Education,No,The pricing is too high for what we get. billing charged us twice this month,0.16
6191-XXXXX,Male,0,Yes,No,69,56.55,3901.95,Month-to-month,Bank transfer (automatic),Yes,No,No phone service,DSL,No,No,No,No,No,No,3,11,7,Micro (<10),Finance,Yes,I regret signing up. performance has been very slow lately The platform keeps crashing.,-0.34500000000000003
6192-XXXXX,Male,0,Yes,No,23,53.04,1219.92,Month-to-month,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,1,8,6,Medium (51-250),Media,Yes,Your customer support is terrible. the dashboard keeps showing wrong data No one is helping me.,-0.75
6193-XXXXX,Male,0,No,No,15,26.19,392.85,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,No,0,4,8,Small (10-50),Education,Yes,I've been experiencing the analytics don't match our internal numbers for weeks. Very disappointing.,-0.39
6194-XXXXX,Male,0,Yes,No,25,116.13,2903.25,Month-to-month,Credit card (automatic),Yes,Yes,No,DSL,No,No,No,No,No,No,0,9,8,Small (10-50),Education,Yes,Your customer support is terrible. we can't add new team members No one is helping me.,-0.4318181818181818
6195-XXXXX,Male,0,No,No,32,87.91,2813.12,One year,Mailed check,No,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No,2,9,8,Micro (<10),Real Estate,Yes,I am very frustrated with the service. billing charged us twice this month,-0.9099999999999999
6196-XXXXX,Female,0,No,No,32,28.29,905.28,Two year,Credit card (automatic),Yes,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,2,0,8,Medium (51-250),Media,No,Customer support was very helpful with we need SSO integration for security. Thank you!,0.25
6197-XXXXX,Male,0,Yes,Yes,43,55.06,2367.58,Two year,Credit card (automatic),Yes,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,Yes,4,10,7,Large (251-1000),Media,No,I've been experiencing we can't add new team members for weeks. Very disappointing.,-0.32181818181818184
6198-XXXXX,Male,0,No,No,20,26.3,526.0,Month-to-month,Electronic check,Yes,No,No phone service,DSL,Yes,No internet service,No,No,Yes,No,0,4,7,Large (251-1000),Finance,No,The search feature could be improved. our API integration is failing,0.0
6199-XXXXX,Female,1,Yes,No,39,72.67,2834.13,Month-to-month,Credit card (automatic),No,Yes,No,DSL,No internet service,No,No,No,No internet service,No,1,3,4,Medium (51-250),Retail,No,We've been using this for we can't add new team members and it's been excellent.,0.5681818181818181
6200-XXXXX,Female,0,No,No,7,88.61,620.27,Month-to-month,Mailed check,No,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No,4,10,5,Micro (<10),Finance,Yes,Extremely poor experience. the data export feature is missing I want a refund.,-0.30000000000000004
6201-XXXXX,Male,0,No,No,69,23.93,1651.17,One year,Credit card (automatic),Yes,Yes,No,No,No,No internet service,No internet service,No,Yes,Yes,3,6,9,Micro (<10),Retail,No,Great product! the dashboard keeps showing wrong data We love using it.,0.3333333333333333
6202-XXXXX,Female,1,No,No,21,110.93,2329.53,Two year,Credit card (automatic),Yes,Yes,No,No,Yes,Yes,No,No,Yes,No internet service,3,15,2,Medium (51-250),Finance,No,I noticed billing charged us twice this month. Is this expected behavior?,-0.1
6203-XXXXX,Male,1,Yes,No,23,55.85,1284.55,One year,Mailed check,Yes,Yes,No,DSL,Yes,Yes,No,No,No internet service,No,0,15,9,Micro (<10),Finance,No,Our team is very satisfied with the service. the analytics don't match our internal numbers,0.325
6204-XXXXX,Male,0,No,No,11,41.85,460.35,Month-to-month,Mailed check,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,2,3,4,Small (10-50),Manufacturing,Yes,Great product! login issues affecting the whole team We love using it.,0.5666666666666667
6205-XXXXX,Female,1,No,No,27,31.3,845.1,One year,Bank transfer (automatic),No,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,No internet service,1,4,5,Small (10-50),Other,Yes,I have submitted multiple tickets about the analytics don't match our internal numbers with no resolution.,0.0
6206-XXXXX,Male,0,Yes,No,71,32.89,2335.19,Month-to-month,Mailed check,No,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,2,1,7,Enterprise (1000+),Retail,Yes,Your customer support is terrible. the data export feature is missing No one is helping me.,-0.6
6207-XXXXX,Male,0,Yes,No,43,103.65,4456.95,Month-to-month,Bank transfer (automatic),No,Yes,No,DSL,No,No,No,Yes,No,No,3,8,6,Medium (51-250),Media,No,The automation feature is broken. we need SSO integration for security Fix it or I'm leaving.,-0.4
6208-XXXXX,Male,0,Yes,No,48,66.5,3192.0,Month-to-month,Mailed check,Yes,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,0,2,3,Large (251-1000),Retail,No,We need assistance with the dashboard keeps showing wrong data. Please advise.,-0.5
6209-XXXXX,Female,0,Yes,No,43,98.49,4235.07,Month-to-month,Mailed check,Yes,Yes,No,No,No,No,No,Yes,No internet service,Yes,1,2,7,Medium (51-250),Media,No,The new API update is fantastic. the reports are not loading properly,0.1787878787878788
6210-XXXXX,Male,0,Yes,Yes,24,41.07,985.68,Month-to-month,Mailed check,No,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No internet service,0,3,7,Medium (51-250),Healthcare,No,The integration with user management works perfectly. login issues affecting the whole team,0.6
6211-XXXXX,Female,0,No,No,57,50.2,2861.4,Month-to-month,Credit card (automatic),No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No internet service,2,2,9,Medium (51-250),Consulting,No,Please help me configure reporting. performance has been very slow lately,-0.34500000000000003
6212-XXXXX,Male,0,No,No,25,59.72,1493.0,One year,Bank transfer (automatic),Yes,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No internet service,0,1,7,Medium (51-250),Consulting,Yes,The search feature is broken. the mobile app keeps crashing Fix it or I'm leaving.,-0.4
6213-XXXXX,Female,0,Yes,No,57,63.93,3644.01,Month-to-month,Bank transfer (automatic),Yes,Yes,No,DSL,No,No,No internet service,No internet service,No,Yes,2,4,8,Micro (<10),Finance,No,We would like to upgrade our plan. we need SSO integration for security,0.0
6214-XXXXX,Male,0,No,No,71,28.07,1992.97,Month-to-month,Credit card (automatic),Yes,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No,3,7,5,Small (10-50),Media,Yes,Could you clarify the billing for the analytics don't match our internal numbers?,0.0
6215-XXXXX,Male,0,No,No,0,22.77,0.0,Month-to-month,Credit card (automatic),No,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,1,0,8,Large (251-1000),Finance,Yes,I've been experiencing the reports are not loading properly for weeks. Very disappointing.,-0.39
6216-XXXXX,Female,1,No,No,12,118.34,1420.08,Month-to-month,Mailed check,No,No,No phone service,DSL,No,No,Yes,No internet service,Yes,Yes,4,8,9,Micro (<10),Finance,No,We need assistance with login issues affecting the whole team. Please advise.,0.2
6217-XXXXX,Female,0,No,No,55,85.24,4688.2,Month-to-month,Electronic check,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,1,13,8,Small (10-50),Technology,No,Our team is very satisfied with the service. we need SSO integration for security,0.65
6218-XXXXX,Male,0,No,No,8,23.75,190.0,Month-to-month,Mailed check,No,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,No,2,15,11,Small (10-50),Consulting,Yes,The API feature is broken. we can't add new team members Fix it or I'm leaving.,-0.13181818181818183
6219-XXXXX,Male,0,No,No,52,95.89,4986.28,Month-to-month,Mailed check,Yes,Yes,No,No,Yes,No internet service,No,No,No,No,0,1,7,Medium (51-250),Other,Yes,We would like to upgrade our plan. we need SSO integration for security,0.0
6220-XXXXX,Male,0,Yes,No,17,54.54,927.18,One year,Electronic check,No,No,No phone service,DSL,No,Yes,Yes,No internet service,No,No,2,0,6,Large (251-1000),Technology,No,We are considering switching to a competitor because we can't add new team members,0.13636363636363635
6221-XXXXX,Male,0,Yes,No,42,98.29,4128.18,Month-to-month,Bank transfer (automatic),Yes,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,No,0,0,4,Small (10-50),Finance,No,Great product! the reports are not loading properly We love using it.,0.75
6222-XXXXX,Female,0,No,Yes,47,113.71,5344.37,One year,Electronic check,Yes,Yes,No,DSL,No,No internet service,No internet service,No,No,No internet service,1,11,7,Medium (51-250),Other,No,Thank you for the quick response on login issues affecting the whole team. Much appreciated.,0.24444444444444446
6223-XXXXX,Male,0,Yes,Yes,23,20.92,481.16,Month-to-month,Electronic check,No,Yes,No phone service,DSL,No,No,No,No internet service,Yes,No internet service,0,6,7,Small (10-50),Media,Yes,This is unacceptable. email notifications are not working I want to cancel my subscription.,0.0
6224-XXXXX,Female,0,Yes,No,62,115.16,7139.92,One year,Bank transfer (automatic),No,Yes,No,Fiber optic,No,No,No internet service,No,No,No,1,0,9,Medium (51-250),Media,No,Extremely poor experience. we can't add new team members I want a refund.,-0.13181818181818183
6225-XXXXX,Male,0,Yes,No,66,34.91,2304.06,Month-to-month,Bank transfer (automatic),No,Yes,No,DSL,No,No internet service,Yes,No,No,No internet service,2,14,4,Medium (51-250),Other,Yes,I have submitted multiple tickets about the analytics don't match our internal numbers with no resolution.,0.0
6226-XXXXX,Male,0,No,No,15,48.12,721.8,Two year,Mailed check,No,Yes,No,DSL,Yes,No,No,No,No,No,1,17,7,Small (10-50),Healthcare,No,The integration with search works perfectly. performance has been very slow lately,0.10333333333333329
6227-XXXXX,Male,0,Yes,No,53,81.26,4306.78,Month-to-month,Bank transfer (automatic),Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,0,4,8,Micro (<10),Media,No,We've been using this for performance has been very slow lately and it's been excellent.,0.10333333333333332
6228-XXXXX,Male,0,No,No,49,90.2,4419.8,Two year,Credit card (automatic),Yes,Yes,No,DSL,Yes,No,Yes,No,No,Yes,0,2,8,Small (10-50),Healthcare,No,We need assistance with we can't add new team members. Please advise.,0.13636363636363635
6229-XXXXX,Male,1,Yes,Yes,18,35.36,636.48,Month-to-month,Electronic check,Yes,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,1,4,5,Large (251-1000),Manufacturing,Yes,The integration with security works perfectly. we need SSO integration for security,1.0
6230-XXXXX,Female,0,No,Yes,59,32.0,1888.0,One year,Credit card (automatic),Yes,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,0,10,8,Large (251-1000),Other,No,Customer support was very helpful with login issues affecting the whole team. Thank you!,0.225
6231-XXXXX,Male,0,No,No,22,47.05,1035.1,Month-to-month,Mailed check,No,Yes,No,No,Yes,Yes,No,No internet service,No internet service,No,1,16,9,Medium (51-250),Media,Yes,We are considering switching to a competitor because the analytics don't match our internal numbers,0.0
6232-XXXXX,Female,1,No,No,18,50.97,917.46,Month-to-month,Mailed check,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,0,5,5,Small (10-50),Finance,No,The new user management update is fantastic. performance has been very slow lately,-0.03840909090909092
6233-XXXXX,Male,0,Yes,No,51,50.23,2561.73,Month-to-month,Credit card (automatic),Yes,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,2,22,6,Large (251-1000),Manufacturing,No,We would like to upgrade our plan. the dashboard keeps showing wrong data,-0.5
6234-XXXXX,Male,1,Yes,No,8,35.47,283.76,Month-to-month,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,2,7,6,Enterprise (1000+),Technology,No,I have a question about the dashboard keeps showing wrong data. Can someone help?,-0.5
6235-XXXXX,Male,0,No,No,66,115.82,7644.12,Month-to-month,Bank transfer (automatic),No,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,Yes,3,3,4,Micro (<10),Consulting,No,I need to add more users to our account. we need SSO integration for security,0.5
6236-XXXXX,Male,0,No,No,28,98.46,2756.88,One year,Mailed check,Yes,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,3,0,8,Small (10-50),Education,No,Please help me configure reporting. we need SSO integration for security,0.0
6237-XXXXX,Female,0,Yes,No,35,116.74,4085.9,Month-to-month,Electronic check,No,Yes,Yes,No,Yes,No,No internet service,Yes,No internet service,No internet service,1,1,7,Small (10-50),Other,Yes,The pricing is too high for what we get. the analytics don't match our internal numbers,0.08
6238-XXXXX,Female,0,No,No,49,28.67,1404.83,One year,Mailed check,Yes,Yes,No phone service,No,Yes,No,No,No,No internet service,Yes,1,11,7,Medium (51-250),Media,No,Our team is very satisfied with the service. we need SSO integration for security,0.65
6239-XXXXX,Female,1,No,No,64,25.85,1654.4,Month-to-month,Bank transfer (automatic),No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,0,2,8,Small (10-50),Media,No,The integration with billing works perfectly. the mobile app keeps crashing,1.0
6240-XXXXX,Female,0,Yes,No,56,72.12,4038.72,One year,Mailed check,Yes,Yes,No,No,No,Yes,Yes,Yes,No internet service,No,1,2,4,Small (10-50),Other,Yes,Your customer support is terrible. the reports are not loading properly No one is helping me.,-0.5
6241-XXXXX,Male,1,No,No,27,80.0,2160.0,One year,Credit card (automatic),No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,0,11,8,Small (10-50),Healthcare,Yes,The integration with analytics works perfectly. the mobile app keeps crashing,1.0
6242-XXXXX,Male,0,No,Yes,54,82.08,4432.32,Month-to-month,Mailed check,Yes,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,Yes,1,0,7,Large (251-1000),Manufacturing,No,We've been using this for billing charged us twice this month and it's been excellent.,1.0
6243-XXXXX,Female,1,No,No,28,27.62,773.36,Two year,Bank transfer (automatic),No,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,3,17,7,Medium (51-250),Technology,No,Extremely poor experience. the dashboard keeps showing wrong data I want a refund.,-0.45
6244-XXXXX,Male,1,Yes,No,37,103.05,3812.85,Month-to-month,Bank transfer (automatic),Yes,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,0,6,7,Medium (51-250),Consulting,No,Our team is very satisfied with the service. the analytics don't match our internal numbers,0.325
6245-XXXXX,Male,0,Yes,No,50,67.47,3373.5,Month-to-month,Bank transfer (automatic),Yes,Yes,No,Fiber optic,No,No,No internet service,No,No,No,0,9,7,Micro (<10),Retail,Yes,Extremely poor experience. we can't add new team members I want a refund.,-0.13181818181818183
6246-XXXXX,Female,1,Yes,Yes,40,55.25,2210.0,Two year,Credit card (automatic),Yes,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,2,24,6,Small (10-50),Consulting,No,Could you clarify the billing for the analytics don't match our internal numbers?,0.0
6247-XXXXX,Female,0,Yes,No,3,68.95,206.85,One year,Credit card (automatic),No,Yes,No,No,No,No,Yes,No,Yes,Yes,0,8,7,Large (251-1000),Consulting,No,I need to add more users to our account. our API integration is failing,0.5
6248-XXXXX,Female,0,Yes,No,3,22.32,66.96,Month-to-month,Electronic check,Yes,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,No,0,2,5,Large (251-1000),Retail,No,Our team is very satisfied with the service. the reports are not loading properly,0.325
6249-XXXXX,Male,0,No,No,10,39.87,398.7,Month-to-month,Credit card (automatic),Yes,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,3,2,6,Small (10-50),Real Estate,No,I am very frustrated with the service. the reports are not loading properly,-0.45499999999999996
6250-XXXXX,Female,0,No,No,6,118.6,711.6,One year,Credit card (automatic),No,Yes,No,DSL,No,No,Yes,No internet service,Yes,No,4,6,9,Micro (<10),Real Estate,Yes,The integration feature is broken. the data export feature is missing Fix it or I'm leaving.,-0.30000000000000004
6251-XXXXX,Male,0,Yes,Yes,53,73.78,3910.34,Month-to-month,Electronic check,No,Yes,No,Fiber optic,No,No internet service,No,No,No,No,1,11,9,Medium (51-250),Healthcare,Yes,I've been experiencing we need SSO integration for security for weeks. Very disappointing.,-0.78
6252-XXXXX,Male,0,No,No,14,26.14,365.96,Two year,Bank transfer (automatic),No,No,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,No,3,1,8,Medium (51-250),Retail,No,I have submitted multiple tickets about the data export feature is missing with no resolution.,-0.1
6253-XXXXX,Male,0,Yes,No,17,47.68,810.56,Two year,Bank transfer (automatic),No,Yes,No,No,Yes,No internet service,No,No,No,No,0,2,3,Small (10-50),Healthcare,No,We need assistance with the dashboard keeps showing wrong data. Please advise.,-0.5
6254-XXXXX,Female,0,Yes,No,22,36.82,810.04,Month-to-month,Mailed check,No,Yes,No,No,No,No internet service,No,No internet service,Yes,No internet service,0,24,5,Large (251-1000),Finance,No,The pricing is too high for what we get. login issues affecting the whole team,0.18
6255-XXXXX,Female,0,No,No,12,111.18,1334.16,Month-to-month,Credit card (automatic),No,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,1,16,8,Medium (51-250),Education,No,Thank you for the quick response on we need SSO integration for security. Much appreciated.,0.26666666666666666
6256-XXXXX,Female,0,No,Yes,63,99.27,6254.01,One year,Credit card (automatic),Yes,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,0,23,8,Large (251-1000),Finance,No,This is unacceptable. the reports are not loading properly I want to cancel my subscription.,0.0
6257-XXXXX,Male,0,Yes,No,6,73.21,439.26,One year,Electronic check,Yes,Yes,No,DSL,No,No,Yes,No,No internet service,No internet service,0,0,7,Medium (51-250),Retail,No,Customer support was very helpful with we need SSO integration for security. Thank you!,0.25
6258-XXXXX,Male,1,No,No,13,113.9,1480.7,Month-to-month,Electronic check,Yes,Yes,No,No,No,No,No,No internet service,Yes,No,2,8,8,Micro (<10),Other,No,I need to add more users to our account. the analytics don't match our internal numbers,0.25
6259-XXXXX,Male,1,No,No,16,55.72,891.52,Two year,Electronic check,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,2,8,6,Large (251-1000),Finance,Yes,We are considering switching to a competitor because email notifications are not working,0.0
